direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
down	GO:0045229	external encapsulating structure organization	GO:BP	1.26e-19	48	329	0.0907	0.1459	COL3A1,COL1A1,COL1A2,LUM,COL2A1,MMP2,TGFBI,ANXA2,MFAP4,LOXL1,PTX3,COL4A6,ADAMTS15,EGFL6,SFRP2,NDNF,SULF1,LOX,MMP14,COL5A1,COL8A1,MMP10,PRDX4,POSTN,MMP12,ADAMTS12,ADAMTS7,MMP1,COL4A2,NID2,COL4A1,TPSAB1,COL14A1,MMP11,ADAMTSL1,HAS2,FBLN1,FKBP10,FOXC2,SULF2,COL5A2,COL9A3,COL6A1,CAV1,LOXL2,SPINT1,CCN1,FBLN5
down	GO:0080090	regulation of primary metabolic process	GO:BP	1.52e-19	239	5390	0.4518	0.0443	HOXB9,HOXA7,PHOX2B,NEUROG1,FOXA2,HOXC5,HOXB5,LHX3,HOXA3,HOXD4,COL1A1,ISL1,HOXA4,TFPI2,MDK,HOXB3,SOX3,LUM,HOXC4,SHOX2,HOXB2,HAND1,RIPK4,HOXB4,CRABP2,NKX6-1,NEUROD4,ANXA2,GPC3,HOXD8,EBF2,IRX2,PRAME,HOXA9,GDF15,SLC6A3,SOX14,TFAP2B,HOXA2,GATA6,HOXC8,PTX3,SIX1,IGF2,MYBL2,TIMP1,HOXC6,HOXB6,EN1,HOXD3,IGF2BP1,FOXA1,IRX1,NGFR,TFF3,HOXA5,HOXA10,LIN28B,SFRP2,SIX6,HOXC9,LHX5,SFRP4,LOX,GBX2,MMP14,IRX5,VIM,ISL2,HOXB1,PMAIP1,PITX2,GATA3,POU4F1,LIF,APOA4,SOX4,MCM2,IGFBP4,CD24,GAS1,TOP2A,OLIG3,PDLIM1,SERPINE1,VSX2,PHOX2A,OTX2,HOXA13,PRRX2,ANXA1,H1-5,NHLH1,HOXA1,TRABD2B,MMP12,LHX9,BARX1,PBK,CKS2,FN1,CDK1,MDFI,CBX2,HMGA2,SPSB4,THBS1,EBF3,NKX3-2,F2R,CHRNA3,FST,FZD7,SOX11,SIX2,FGF19,GATA5,MNX1,TLX1,NEUROG2,TWIST2,IRX3,CXCL8,SFRP1,IRX6,EN2,UBE2C,HOXA11,POU4F2,ONECUT2,RPL10,ANG,MAFA,ZNF560,AJUBA,S100A10,RPS4X,SNAI2,HOXD13,TFAP2A,PAX3,NTN1,CDKN1A,RAB38,DMRTA2,RPS3,RPS2,EGR1,AREG,CDC25A,PLAU,PERP,HAND2,DRD2,INSM1,EBF1,HAS2,E2F7,TWIST1,HOXC10,IGF2BP2,ONECUT1,HMGA1,PBX3,FBLN1,FOS,EIF4EBP1,ODC1,SALL4,ARF4,FOXD3,FZD1,HOXB7,ID1,TPX2,ZPR1,PRL,ALX1,TYMS,BNC2,SINHCAF,PHLDA2,LMX1A,FOXC2,GSC,OTP,TLX3,IGF2BP3,CDC20,ITGA5,KIRREL1,BCL2L12,DTL,NTS,EEF1A1,LAPTM4B,KLF10,HPGD,ZNF300,FZD2,WEE1,MYC,CDK4,SDHAF3,IGFBP5,TRIB3,LBH,TEAD2,RPS13,IGFBP7,SCRT2,RPL26,BMP4,CXCL10,HNRNPA1,LHX1,CAV1,LOXL2,AURKB,DACH1,TXN,SHH,CCN1,ADM,PFN1,CCNG1,NPM1,RACK1,FOXB1,EIF6,RCOR2,EGR2,SERTAD3,MIF,EVX1,DUSP1,MAGED2,COMMD6,UBE2S
down	REAC:R-HSA-192823	Viral mRNA Translation	REAC	1.52e-19	30	90	0.0802	0.3333	RPS18,RPS15A,RPL10,RPS4X,RPS3,RPS2,RPL29,RPL39,RPS3A,RPL10A,RPL41,RPL7A,RPLP0,RPS23,RPS12,RPL30,RPL22L1,RPL12,RPS5,RPL35A,RPS13,RPS10,RPL15,RPL26,RPS19,RPL9,RPL36,RPL18A,RPS4Y1,RPL8
down	GO:0009719	response to endogenous stimulus	GO:BP	4.96e-19	105	1489	0.1985	0.0705	PHOX2B,COL3A1,COL1A1,ISL1,COL1A2,FBN2,COL2A1,MMP2,NKX6-1,KRT19,IGFBP2,GPC3,PRAME,GDF15,CCN2,TFAP2B,STC2,GATA6,IGF2,TIMP1,FOXA1,NGFR,HOXA10,SFRP2,NDNF,SULF1,SFRP4,LOX,MMP14,GATA3,MXRA5,TRH,CD24,GAS1,PENK,OTX2,HOXA13,ANXA1,FSTL1,POSTN,PTGER2,ADAMTS12,THBS1,FST,SOX11,FGF19,GATA5,SDC1,ADAMTS7,TWIST2,CXCL8,SFRP1,HOXA11,POU4F2,ONECUT2,ANG,COL4A2,LTBP2,SNAI2,FOLR1,CDKN1A,EGR1,AREG,HAS2,DSG2,TWIST1,TNC,ONECUT1,FOS,FGFBP3,FZD1,ID1,ZPR1,PRL,TYMS,SINHCAF,FOXC2,VEPH1,BCHE,NREP,ITGA5,SULF2,TH,EEF1A1,HPGD,SERPINF1,MYC,IGFBP5,TRIB3,LBH,HTRA3,IGFBP7,BMP4,COL6A1,TMEM100,LHX1,CAV1,SPINT1,ACTA2,CCN1,ADM,RACK1,EIF6,SCGB2A2,EGR2
down	REAC:R-HSA-2408557	Selenocysteine synthesis	REAC	6.47e-19	30	94	0.0802	0.3191	RPS18,RPS15A,RPL10,RPS4X,RPS3,RPS2,RPL29,RPL39,RPS3A,RPL10A,RPL41,RPL7A,RPLP0,RPS23,RPS12,RPL30,RPL22L1,RPL12,RPS5,RPL35A,RPS13,RPS10,RPL15,RPL26,RPS19,RPL9,RPL36,RPL18A,RPS4Y1,RPL8
down	REAC:R-HSA-72764	Eukaryotic Translation Termination	REAC	6.47e-19	30	94	0.0802	0.3191	RPS18,RPS15A,RPL10,RPS4X,RPS3,RPS2,RPL29,RPL39,RPS3A,RPL10A,RPL41,RPL7A,RPLP0,RPS23,RPS12,RPL30,RPL22L1,RPL12,RPS5,RPL35A,RPS13,RPS10,RPL15,RPL26,RPS19,RPL9,RPL36,RPL18A,RPS4Y1,RPL8
down	REAC:R-HSA-9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	REAC	6.97e-19	31	102	0.0829	0.3039	RPS18,RPS15A,RPL10,RPS4X,RPS3,RPS2,RPL29,RPL39,RPS3A,RPL10A,RPL41,RPL7A,RPLP0,RPS23,RPS12,RPL30,RPL22L1,RPL12,TRIB3,RPS5,RPL35A,RPS13,RPS10,RPL15,RPL26,RPS19,RPL9,RPL36,RPL18A,RPS4Y1,RPL8
down	GO:0010557	positive regulation of macromolecule biosynthetic process	GO:BP	7.19e-19	147	2593	0.2779	0.0567	HOXB9,HOXA7,PHOX2B,NEUROG1,FOXA2,HOXB5,LHX3,HOXD4,COL1A1,ISL1,HOXA4,MDK,HOXB3,SOX3,LUM,HOXC4,HOXB2,HAND1,HOXB4,NKX6-1,NEUROD4,ANXA2,HOXD8,EBF2,HOXA9,SOX14,TFAP2B,HOXA2,GATA6,SIX1,IGF2,MYBL2,EN1,HOXD3,IGF2BP1,FOXA1,IRX1,NGFR,HOXA5,HOXA10,LIN28B,SFRP2,SULF1,LHX5,SFRP4,GBX2,MMP14,VIM,ISL2,HOXB1,PITX2,GATA3,POU4F1,LIF,SOX4,TOP2A,OLIG3,PDLIM1,SERPINE1,PHOX2A,OTX2,HOXA13,ANXA1,NHLH1,POSTN,MMP12,FN1,CDK1,HMGA2,THBS1,EBF3,F2R,FZD7,SOX11,SIX2,FGF19,CCL3,GATA5,TLX1,NEUROG2,IRX3,CXCL8,SFRP1,IRX6,EN2,HOXA11,POU4F2,ONECUT2,MAFA,ACTC1,S100A10,RPS4X,HOXD13,TFAP2A,PAX3,RPS3,EGR1,HAND2,DRD2,HAS2,E2F7,TWIST1,ACTG2,TNC,HOXC10,IGF2BP2,ONECUT1,HMGA1,PBX3,FBLN1,FOS,SALL4,ARF4,ACTG1,FOXD3,FZD1,HOXB7,ZPR1,PRL,ALX1,LMX1A,FOXC2,IGF2BP3,BCL2L12,NTS,SULF2,KLF10,ZNF300,FZD2,MYC,LBH,TEAD2,RPL26,BMP4,CXCL10,HNRNPA1,LHX1,CAV1,ACTA2,SHH,CCN1,NPM1,EIF6,EGR2,SERTAD3,MIF,EVX1
down	GO:0022008	neurogenesis	GO:BP	8.35e-19	116	1771	0.2193	0.0655	PHOX2B,NEUROG1,FOXA2,LHX3,COL3A1,ISL1,MDK,HOXB3,SOX3,SHOX2,CRABP2,MMP2,NKX6-1,NEUROD4,ANXA2,IRX2,SOX14,HOXA2,HOXC8,SIX1,EN1,HOXD3,IGF2BP1,FOXA1,IRX1,NGFR,DCX,SFRP2,ST8SIA2,NDNF,LHX5,DIO3,GBX2,MMP14,IRX5,VIM,ISL2,PITX2,GATA3,POU4F1,LIF,APOA4,SOX4,PENK,OLIG3,PHOX2A,OTX2,ANXA1,POSTN,LHX9,FN1,CDK1,PRTG,CHRNA3,POTEF,FZD7,SOX11,CCL3,TPBG,MNX1,NEUROG2,IRX3,SFRP1,IRX6,EN2,POU4F2,ONECUT2,S100A10,MBOAT1,FOLR1,NTN1,DMRTA2,AREG,GPC2,HAND2,DRD2,INSM1,DYNLT1,TWIST1,TNC,HOXC10,TUBA1A,ONECUT1,PBX3,TUBB3,FOS,ARF4,ACTG1,FZD1,ROR2,ZPR1,LMX1A,BCHE,OTP,TLX3,NREP,TH,FIGNL2,FZD2,WEE1,DLL3,SERPINF1,SDC2,SCRT2,BMP4,SEMA3C,COL6A1,LHX1,SPINT1,SHH,ADM,FOXB1,EGR2,TSPAN2,EVX1,SLITRK6
down	GO:0006366	transcription by RNA polymerase II	GO:BP	8.88e-19	151	2711	0.2854	0.0557	HOXB9,HOXA7,PHOX2B,NEUROG1,FOXA2,HOXC5,HOXB5,LHX3,HOXA3,HOXD4,ISL1,HOXA4,HOXB3,SOX3,LUM,HOXC4,SHOX2,HOXB2,HAND1,HOXB4,NKX6-1,NEUROD4,ANXA2,HOXD8,EBF2,IRX2,HOXA9,SOX14,TFAP2B,HOXA2,GATA6,HOXC8,SIX1,IGF2,MYBL2,HOXC6,HOXB6,EN1,HOXD3,FOXA1,IRX1,HOXA5,HOXA10,SFRP2,SIX6,HOXC9,LHX5,GBX2,IRX5,ISL2,HOXB1,PITX2,GATA3,POU4F1,LIF,SOX4,TOP2A,OLIG3,PDLIM1,VSX2,PHOX2A,OTX2,HOXA13,PRRX2,H1-5,NHLH1,HOXA1,MMP12,LHX9,BARX1,CKS2,CDK1,MDFI,CBX2,HMGA2,EBF3,NKX3-2,FST,SOX11,SIX2,GATA5,MNX1,TLX1,NEUROG2,TWIST2,IRX3,IRX6,EN2,HOXA11,POU4F2,ONECUT2,RPL10,MAFA,ZNF560,AJUBA,S100A10,SNAI2,HOXD13,TFAP2A,PAX3,NTN1,DMRTA2,EGR1,HAND2,DRD2,INSM1,EBF1,E2F7,TWIST1,HOXC10,ONECUT1,HMGA1,PBX3,FOS,SALL4,ARF4,FOXD3,HOXB7,ID1,ALX1,SINHCAF,LMX1A,FOXC2,GSC,OTP,TLX3,BCL2L12,KLF10,ZNF300,MYC,CDK4,TRIB3,TEAD2,SCRT2,BMP4,CXCL10,LHX1,CAV1,LOXL2,AURKB,DACH1,TXN,SHH,CCN1,PFN1,NPM1,FOXB1,RCOR2,EGR2,EVX1,MAGED2
down	REAC:R-HSA-1474244	Extracellular matrix organization	REAC	9.55e-19	50	298	0.1337	0.1678	COL3A1,COL1A1,COL1A2,LUM,FBN2,COL2A1,MMP2,CAPN6,MFAP4,COL6A2,MFAP2,LOXL1,COL4A6,TIMP1,LOX,MMP14,COL5A1,COL8A1,MMP10,SERPINE1,COL6A3,MMP12,FN1,THBS1,SDC1,MMP1,COL4A2,NID2,LTBP2,PCOLCE,FBN3,FBLN2,COL4A1,TPSAB1,COL14A1,MMP11,TNC,FBLN1,SCUBE1,ITGA5,COL5A2,SDC2,COL9A3,BMP4,COL6A1,FGG,LOXL2,SPARC,PPIB,FBLN5
down	REAC:R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	REAC	1.29e-18	30	96	0.0802	0.3125	RPS18,RPS15A,RPL10,RPS4X,RPS3,RPS2,RPL29,RPL39,RPS3A,RPL10A,RPL41,RPL7A,RPLP0,RPS23,RPS12,RPL30,RPL22L1,RPL12,RPS5,RPL35A,RPS13,RPS10,RPL15,RPL26,RPS19,RPL9,RPL36,RPL18A,RPS4Y1,RPL8
down	GO:0009893	positive regulation of metabolic process	GO:BP	2.81e-18	180	3597	0.3403	0.0500	HOXB9,HOXA7,PHOX2B,NEUROG1,FOXA2,HOXB5,LHX3,HOXD4,COL1A1,ISL1,HOXA4,MDK,HOXB3,SOX3,LUM,HOXC4,HOXB2,HAND1,HOXB4,NKX6-1,NEUROD4,ANXA2,GPC3,HOXD8,EBF2,HOXA9,GDF15,SOX14,TFAP2B,HOXA2,GATA6,MFAP2,PTX3,SIX1,IGF2,MYBL2,EN1,HOXD3,IGF2BP1,FOXA1,IRX1,NGFR,HOXA5,HOXA10,LIN28B,SFRP2,SULF1,LHX5,SFRP4,GBX2,MMP14,VIM,ISL2,HOXB1,PMAIP1,PITX2,GATA3,POU4F1,LIF,APOA4,SOX4,CD24,TOP2A,OLIG3,PDLIM1,SERPINE1,PMEL,PHOX2A,OTX2,HOXA13,ANXA1,NHLH1,POSTN,TRABD2B,MMP12,FN1,CDK1,HMGA2,SPSB4,THBS1,EBF3,F2R,CHRNA3,FZD7,SOX11,SIX2,FGF19,CCL3,GATA5,TLX1,NEUROG2,IRX3,CXCL8,SFRP1,IRX6,EN2,UBE2C,HOXA11,POU4F2,ONECUT2,ANG,MAFA,ACTC1,S100A10,RPS4X,HOXD13,TFAP2A,PAX3,CDKN1A,RAB38,RPS3,RPS2,EGR1,AREG,CDC25A,PERP,HAND2,DRD2,HAS2,E2F7,TWIST1,ACTG2,TNC,HOXC10,IGF2BP2,ONECUT1,HMGA1,PBX3,FBLN1,FOS,SALL4,ARF4,ACTG1,FOXD3,FZD1,HOXB7,TPX2,ZPR1,PRL,ALX1,LMX1A,FOXC2,IGF2BP3,CDC20,ITGA5,BCL2L12,DTL,NTS,SULF2,KLF10,CCNB1,ZNF300,FZD2,WEE1,DDAH2,MYC,TRIB3,LBH,TEAD2,RPL26,BMP4,CXCL10,HNRNPA1,LHX1,CAV1,AURKB,ACTA2,RPS19,TXN,SHH,CCN1,ADM,NPM1,RACK1,EIF6,EGR2,SERTAD3,MIF,EVX1,UBE2S
down	GO:0045893	positive regulation of DNA-templated transcription	GO:BP	2.89e-18	112	1697	0.2117	0.0660	HOXB9,HOXA7,PHOX2B,NEUROG1,FOXA2,HOXB5,LHX3,HOXD4,COL1A1,ISL1,HOXA4,MDK,HOXB3,SOX3,LUM,HOXC4,HOXB2,HAND1,HOXB4,NKX6-1,NEUROD4,ANXA2,HOXD8,EBF2,HOXA9,SOX14,TFAP2B,HOXA2,GATA6,SIX1,IGF2,MYBL2,EN1,HOXD3,FOXA1,NGFR,HOXA5,HOXA10,SFRP2,LHX5,GBX2,ISL2,HOXB1,PITX2,GATA3,POU4F1,LIF,SOX4,TOP2A,OLIG3,PDLIM1,PHOX2A,OTX2,HOXA13,NHLH1,MMP12,HMGA2,EBF3,F2R,FZD7,SOX11,SIX2,GATA5,TLX1,NEUROG2,IRX3,SFRP1,IRX6,EN2,HOXA11,POU4F2,ONECUT2,MAFA,S100A10,HOXD13,TFAP2A,PAX3,EGR1,HAND2,DRD2,E2F7,TWIST1,HOXC10,ONECUT1,HMGA1,PBX3,FOS,SALL4,ARF4,FOXD3,FZD1,HOXB7,PRL,ALX1,LMX1A,FOXC2,BCL2L12,KLF10,ZNF300,FZD2,MYC,LBH,TEAD2,BMP4,CXCL10,LHX1,SHH,CCN1,NPM1,EGR2,SERTAD3,EVX1
down	GO:1902680	positive regulation of RNA biosynthetic process	GO:BP	3.17e-18	112	1699	0.2117	0.0659	HOXB9,HOXA7,PHOX2B,NEUROG1,FOXA2,HOXB5,LHX3,HOXD4,COL1A1,ISL1,HOXA4,MDK,HOXB3,SOX3,LUM,HOXC4,HOXB2,HAND1,HOXB4,NKX6-1,NEUROD4,ANXA2,HOXD8,EBF2,HOXA9,SOX14,TFAP2B,HOXA2,GATA6,SIX1,IGF2,MYBL2,EN1,HOXD3,FOXA1,NGFR,HOXA5,HOXA10,SFRP2,LHX5,GBX2,ISL2,HOXB1,PITX2,GATA3,POU4F1,LIF,SOX4,TOP2A,OLIG3,PDLIM1,PHOX2A,OTX2,HOXA13,NHLH1,MMP12,HMGA2,EBF3,F2R,FZD7,SOX11,SIX2,GATA5,TLX1,NEUROG2,IRX3,SFRP1,IRX6,EN2,HOXA11,POU4F2,ONECUT2,MAFA,S100A10,HOXD13,TFAP2A,PAX3,EGR1,HAND2,DRD2,E2F7,TWIST1,HOXC10,ONECUT1,HMGA1,PBX3,FOS,SALL4,ARF4,FOXD3,FZD1,HOXB7,PRL,ALX1,LMX1A,FOXC2,BCL2L12,KLF10,ZNF300,FZD2,MYC,LBH,TEAD2,BMP4,CXCL10,LHX1,SHH,CCN1,NPM1,EGR2,SERTAD3,EVX1
down	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	GO:MF	4.76e-18	56	479	0.1043	0.1169	HOXA7,PHOX2B,HOXB5,LHX3,HOXD4,ISL1,HOXB3,SOX3,HOXC4,HOXB2,HAND1,HOXD8,EBF2,HOXA9,SOX14,TFAP2B,SIX1,MYBL2,HOXD3,FOXA1,HOXA5,HOXA10,GBX2,HOXB1,GATA3,POU4F1,SOX4,PHOX2A,OTX2,HOXA13,NHLH1,EBF3,SOX11,SIX2,TLX1,IRX3,IRX6,POU4F2,ONECUT2,MAFA,HOXD13,TFAP2A,EGR1,HAND2,HOXC10,ONECUT1,PBX3,FOS,HOXB7,ALX1,LMX1A,FOXC2,KLF10,ZNF300,MYC,EGR2
down	GO:0050793	regulation of developmental process	GO:BP	6.56e-18	140	2457	0.2647	0.0570	HOXA7,PHOX2B,NEUROG1,FOXA2,COL1A1,ISL1,MDK,HOXB3,SOX3,SHOX2,FBN2,CDC42EP5,HOXB4,CRABP2,NKX6-1,NEUROD4,ANXA2,PRAME,HOXA9,GDF15,SLC6A3,CCN2,TFAP2B,HOXA2,STC2,GATA6,SIX1,IGF2,HOXD3,FOXA1,C1QL4,NGFR,HOXA5,SFRP2,ST8SIA2,SULF1,SFRP4,DIO3,LOX,GBX2,MMP14,COL5A1,ISL2,GATA3,POU4F1,LIF,SOX4,CD24,MGP,RBP1,SERPINE1,OTX2,ANXA1,FN1,CDK1,ADAMTS12,HMGA2,PRTG,THBS1,NKX3-2,CHRNA3,FST,FZD7,SOX11,SIX2,CLIC1,CCL3,GATA5,TPBG,ADAMTS7,TWIST2,IRX3,CXCL8,SFRP1,HOXA11,POU4F2,FRZB,COL4A2,S100A10,SNAI2,HOXD13,TFAP2A,NTN1,CDKN1A,DMRTA2,AREG,COL14A1,HAND2,MMP11,DRD2,INSM1,DYNLT1,TWIST1,FOS,FZD1,HOXB7,ROR2,ZPR1,PRL,ALX1,SINHCAF,PHLDA2,LMX1A,FOXC2,OTP,TLX3,NREP,CDC20,ITGA5,KLF10,ALPK2,FIGNL2,DLL3,COL5A2,SERPINF1,SDC2,MYC,IGFBP5,TRIB3,LBH,TEAD2,BMP4,CXCL10,TMEM100,LHX1,CAV1,LOXL2,VAT1,SPARC,SPINT1,RPS19,SHH,CCN1,ADM,RACK1,PPIB,EIF6,EGR2,TIFAB,SLITRK6
down	GO:0007399	nervous system development	GO:BP	8.63e-18	145	2604	0.2741	0.0557	PHOX2B,NEUROG1,FOXA2,LHX3,HOXA3,COL3A1,ISL1,MDK,HOXB3,SOX3,SHOX2,HOXB2,COL2A1,CRABP2,MMP2,NKX6-1,MAB21L2,NEUROD4,ANXA2,IRX2,SLC6A3,SOX14,TFAP2B,HOXA2,HOXC8,SIX1,EN1,HOXD3,IGF2BP1,FOXA1,IRX1,NGFR,DCX,SFRP2,ST8SIA2,NDNF,SULF1,LHX5,DIO3,GBX2,MMP14,IRX5,VIM,ISL2,HOXB1,PITX2,GATA3,POU4F1,LIF,APOA4,SOX4,PENK,OLIG3,PHOX2A,OTX2,ANXA1,NHLH1,POSTN,LHX9,FN1,CDK1,PRTG,CHRNA3,POTEF,FZD7,SOX11,FGF19,CCL3,TPBG,MNX1,NEUROG2,IRX3,SFRP1,IRX6,EN2,POU4F2,ONECUT2,S100A10,MBOAT1,FOLR1,PPP1R17,TFAP2A,PAX3,NTN1,DMRTA2,AREG,GPC2,PAFAH1B3,COL4A1,HAND2,DRD2,INSM1,NES,PCDH18,DYNLT1,TWIST1,TNC,HOXC10,TUBA1A,IGF2BP2,ONECUT1,PBX3,TUBB3,FOS,SALL4,ARF4,ACTG1,FZD1,ROR2,ZPR1,LMX1A,GSC,BCHE,OTP,TLX3,IGF2BP3,NREP,CDC20,SULF2,TH,MARVELD1,FIGNL2,FZD2,WEE1,DLL3,SERPINF1,SDC2,TEAD2,SCRT2,BMP4,SEMA3C,COL6A1,LHX1,SPINT1,ACKR3,SHH,ADM,PFN1,FOXB1,EGR2,TIFAB,TSPAN2,EVX1,PCDHB2,SLITRK6
down	REAC:R-HSA-72689	Formation of a pool of free 40S subunits	REAC	9.25e-18	30	102	0.0802	0.2941	RPS18,RPS15A,RPL10,RPS4X,RPS3,RPS2,RPL29,RPL39,RPS3A,RPL10A,RPL41,RPL7A,RPLP0,RPS23,RPS12,RPL30,RPL22L1,RPL12,RPS5,RPL35A,RPS13,RPS10,RPL15,RPL26,RPS19,RPL9,RPL36,RPL18A,RPS4Y1,RPL8
down	GO:0001216	DNA-binding transcription activator activity	GO:MF	9.52e-18	56	486	0.1043	0.1152	HOXA7,PHOX2B,HOXB5,LHX3,HOXD4,ISL1,HOXB3,SOX3,HOXC4,HOXB2,HAND1,HOXD8,EBF2,HOXA9,SOX14,TFAP2B,SIX1,MYBL2,HOXD3,FOXA1,HOXA5,HOXA10,GBX2,HOXB1,GATA3,POU4F1,SOX4,PHOX2A,OTX2,HOXA13,NHLH1,EBF3,SOX11,SIX2,TLX1,IRX3,IRX6,POU4F2,ONECUT2,MAFA,HOXD13,TFAP2A,EGR1,HAND2,HOXC10,ONECUT1,PBX3,FOS,HOXB7,ALX1,LMX1A,FOXC2,KLF10,ZNF300,MYC,EGR2
down	GO:0070848	response to growth factor	GO:BP	9.68e-18	68	721	0.1285	0.0943	PHOX2B,COL3A1,COL1A1,COL1A2,FBN2,COL2A1,GPC3,GDF15,CCN2,TFAP2B,GATA6,NGFR,SFRP2,NDNF,SULF1,SFRP4,LOX,GATA3,MXRA5,GAS1,PENK,OTX2,HOXA13,ANXA1,FSTL1,POSTN,ADAMTS12,THBS1,FST,SOX11,FGF19,GATA5,ADAMTS7,CXCL8,SFRP1,ONECUT2,COL4A2,LTBP2,SNAI2,FOLR1,EGR1,HAS2,TWIST1,TNC,ONECUT1,FOS,FGFBP3,FZD1,ID1,ZPR1,SINHCAF,VEPH1,NREP,ITGA5,SULF2,TH,EEF1A1,HPGD,MYC,HTRA3,BMP4,TMEM100,LHX1,CAV1,SPINT1,ACTA2,CCN1,RACK1
down	GO:0010604	positive regulation of macromolecule metabolic process	GO:BP	1.51e-17	168	3288	0.3176	0.0511	HOXB9,HOXA7,PHOX2B,NEUROG1,FOXA2,HOXB5,LHX3,HOXD4,COL1A1,ISL1,HOXA4,MDK,HOXB3,SOX3,LUM,HOXC4,HOXB2,HAND1,HOXB4,NKX6-1,NEUROD4,ANXA2,GPC3,HOXD8,EBF2,HOXA9,SOX14,TFAP2B,HOXA2,GATA6,SIX1,IGF2,MYBL2,EN1,HOXD3,IGF2BP1,FOXA1,IRX1,NGFR,HOXA5,HOXA10,LIN28B,SFRP2,SULF1,LHX5,SFRP4,GBX2,MMP14,VIM,ISL2,HOXB1,PITX2,GATA3,POU4F1,LIF,SOX4,CD24,TOP2A,OLIG3,PDLIM1,SERPINE1,PHOX2A,OTX2,HOXA13,ANXA1,NHLH1,POSTN,TRABD2B,MMP12,FN1,CDK1,HMGA2,SPSB4,THBS1,EBF3,F2R,CHRNA3,FZD7,SOX11,SIX2,FGF19,CCL3,GATA5,TLX1,NEUROG2,IRX3,CXCL8,SFRP1,IRX6,EN2,UBE2C,HOXA11,POU4F2,ONECUT2,MAFA,ACTC1,S100A10,RPS4X,HOXD13,TFAP2A,PAX3,CDKN1A,RPS3,RPS2,EGR1,AREG,CDC25A,PERP,HAND2,DRD2,HAS2,E2F7,TWIST1,ACTG2,TNC,HOXC10,IGF2BP2,ONECUT1,HMGA1,PBX3,FBLN1,FOS,SALL4,ARF4,ACTG1,FOXD3,FZD1,HOXB7,TPX2,ZPR1,PRL,ALX1,LMX1A,FOXC2,IGF2BP3,CDC20,ITGA5,BCL2L12,DTL,NTS,SULF2,KLF10,ZNF300,FZD2,WEE1,MYC,TRIB3,LBH,TEAD2,RPL26,BMP4,CXCL10,HNRNPA1,LHX1,CAV1,AURKB,ACTA2,TXN,SHH,CCN1,NPM1,RACK1,EIF6,EGR2,SERTAD3,MIF,EVX1,UBE2S
down	REAC:R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	REAC	2.06e-17	31	113	0.0829	0.2743	RPS18,RPS15A,RPL10,SEC61G,RPS4X,RPS3,RPS2,RPL29,RPL39,RPS3A,RPL10A,RPL41,RPL7A,RPLP0,RPS23,RPS12,RPL30,RPL22L1,RPL12,RPS5,RPL35A,RPS13,RPS10,RPL15,RPL26,RPS19,RPL9,RPL36,RPL18A,RPS4Y1,RPL8
down	GO:0051239	regulation of multicellular organismal process	GO:BP	3.13e-17	156	2956	0.2949	0.0528	HOXA7,PHOX2B,NEUROG1,FOXA2,COL1A1,ISL1,MDK,HOXB3,LUM,SHOX2,FBN2,CRABP2,MMP2,NKX6-1,IGFBP2,ANXA2,EBF2,HOXA9,GDF15,SLC6A3,CCN2,STC2,GATA6,MFAP2,SIX1,IGF2,TIMP1,IGF2BP1,FOXA1,NGFR,HOXA5,SFRP2,ST8SIA2,TNNC1,SULF1,SFRP4,DIO3,LOX,GBX2,MMP14,GATA3,POU4F1,LIF,APOA4,SOX4,CD24,PENK,MGP,RBP1,SERPINE1,PHOX2A,OTX2,ANXA1,PRDX4,POSTN,MMP12,FN1,CDK1,ADAMTS12,HMGA2,PRTG,THBS1,NKX3-2,F2R,CHRNA3,FST,FZD7,SOX11,SIX2,CCL3,GATA5,TPBG,ADAMTS7,IRX3,CXCL8,SFRP1,HOXA11,POU4F2,FRZB,COL4A2,S100A10,SNAI2,HOXD13,TFAP2A,NTN1,CDKN1A,DMRTA2,RPS3,ANXA5,EGR1,PLAU,MMRN1,COL14A1,HAND2,DRD2,HAS2,DSG2,DYNLT1,TWIST1,HOXC10,IGF2BP2,PBX3,FBLN1,FOS,BPI,NMU,HOXB7,ID1,ROR2,ZPR1,PRL,ALX1,SINHCAF,PHLDA2,FOXC2,CD70,OTP,TLX3,IGF2BP3,MYL9,ITGA5,SULF2,TH,LAPTM4B,KLF10,PROS1,ALPK2,DLL3,SERPINF1,MYC,IGFBP5,LBH,BMP4,CXCL10,TMEM100,LHX1,FGG,CAV1,LOXL2,SPARC,SPINT1,ACTA2,RPS19,SHH,CCN1,ADM,PFN1,DES,RACK1,PPIB,EIF6,EGR2,TIFAB,MIF,VKORC1,SLITRK6
